date,location_country,title_category,title_general,title_detail,salary_base,bonus_pct,bonus,years_of_experience,what_degrees_do_you_have,where_are_you_located,what_country_do_you_work_in,role_title_of_current_position,sheet_name,which_country_do_you_work_in,what_city_do_you_work_in,which_us_state_do_you_work_in,which_canadian_province_do_you_work_in,company_or_institution_name,which_of_the_following_best_describes_your_company,biotech_sub_industry,company_detail_approximate_company_size,provide_a_review_and_rate_your_company_institution_and_experience,work_life_balance_on_average_how_many_hours_do_you_work_per_week,title_2025,which_department_best_describes_your_role_if_you_cant_find_one_that_fits_your_specific_role_select_other_and_describe,briefly_describe_your_position_and_responsibilities,do_you_work_in_person_remote_or_hybrid,how_many_days_on_average_per_week_do_you_work_from_home,how_many_total_years_of_experience_in_post_docs_do_you_have_if_none_enter_0,list_other_relevant_and_recognized_certifications,yoe_2025,are_you_a_salaried_or_hourly_employee,if_you_are_an_hourly_employee_how_many_hours_per_week_do_you_work,overtime_pay_how_is_overtime_handled_on_a_per_hour_basis_1_5x_base_2x_base_etc,bonus_pct_2025,commission_if_you_are_compensated_with_commission_how_much_is_your_commission_please_indicate_if_answering_in_percentage_or_absolute_monetary_value,annual_equity_stock_option_please_enter_the_grant_market_value_of_your_long_term_incentive_use_the_annualized_amount_if_distributed_over_several_years_enter_0_if_none_or_not_applicable_do_not_include_equity_when_signing_on_or_one_time_equity_bonuses,most_recent_annual_yearly_raise_percent_companies_typically_do_yearly_raises_across_the_board_for_all_employees_this_is_not_to_be_confused_with_promotions_or_raises_that_were_requested,sign_on_bonus_value_this_is_a_one_time_bonus_you_may_have_received_when_signing_on_this_is_not_a_bonus_that_reoccurs,sign_on_stock_equity_options_briefly_describe_sign_on_stock_equity_options_that_is_available,sign_on_relocation_assistance_total_value_this_is_the_total_value_of_the_relocation_assistance_including_but_not_limited_to_tax_true_ups_company_may_have_paid_movers_expenses_shipping_of_vehicles_temporary_living_etc,retirement_benefits_free_text_briefly_describe_retirement_benefits_for_example_401k_match_percent_pension_etc,healthcare_benefits_free_text_describe_healthcare_benefits_costs_deductibles_outfamily_plan_insurance_provider_total_out_of_pocket_hsa_contributions_etc,highest_degree_2025,how_many_years_have_you_been_working_at_this_current_position,what_currency_will_you_be_answering_these_quesitons_in,survey_feedback,any_other_type_of_annual_bonus_please_describe_do_not_include_one_time_bonuses_spot_bonuses_signing_bonuses_referral_bonuses,how_much_of_your_bonus_did_you_receive_in_the_last_cycle_e_g_maybe_your_target_bonus_was_10_percent_but_you_actually_got_8_percent_this_year_so_here_you_would_write_8_percent,where_is_the_closest_major_city_or_hub,company_details_public_private_start_up_subsidiary_of,optional_briefly_describe_your_position,compensation_annual_base_salary_pay,compensation_overtime_pay,compensation_annual_target_bonus,compensation_annual_equity_stock_option,compensation_most_recent_annual_yearly_raise_percent,compensation_sign_on_bonus_value,compensation_sign_on_stock_equity_options,compensation_retirement_benefits_free_text,compensation_healthcare_benefits_free_text,optional_sign_on_relocation_assistance_total_value,optional_company_review,optional_work_life_balance_on_average_how_many_hours_do_you_work_per_week,survey_feedback_2,highest_achieved_formal_education,compensation_annual_equity,compensation_stock_options,salary_total,experience_highest_degree,location_raw_data,location_granular
2025-01-19,United States Of America,NA,NA,NA,110000,0.12,13200,5,Masters,NA,NA,Senior Associate,2025,United States,NA,New York,NA,Prefer not to say,Public,Cell and Gene Therapy,5000+,great organization and seemingly great growth opportunities,36 - 40,Senior Associate,Clinical,General clinical operations support,Remote,5,0,NA,5,Salaried,Not applicable,N/A (no overtime/am salaried),12,No commission,18000,Have not been long enough to have an annual yearly raise,50000,0,0,6%; pension,HSA,Masters,1,USD - US dollar,NA,15% equity,17%,NA,NA,NA,110000,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123200,Masters,NA,New York
2025-01-19,United States Of America,Director,Director,Medical   Clinical Development,300000,0.2,60000,7,"MD, PhD",NA,NA,"Medical Director, Clinical Development",2025,United States,NA,Massachusetts,NA,Prefer not to say,Public,Pharmaceutical (including “big pharma”),5000+,NA,41 - 45,"Medical Director, Clinical Development",Clinical,Clinical leadership in late phase clinical trials in immunology,Hybrid,0,2,NA,7,Salaried,Not applicable,N/A (no overtime/am salaried),20,No commission,125000,Have not been long enough to have an annual yearly raise,110000,0,NA,401K up to 4.5% match; mega-backdoor Roth,HDHP with HSA available,"MD, PhD",<1year,USD - US dollar,NA,NA,Haven’t received yet,NA,NA,NA,300000,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360000, PhD,NA,Massachusetts
2025-01-19,United Kingdom,Scientist,Senior Scientist, Applied Research ,80000,0.05,4000,5,PhD,NA,NA,Senior Applied Research Scientist,2025,United Kingdom,London,NA,NA,InstaDeep,Subsidiary,Pharmaceutical (including “big pharma”),200-1000,3/5,36 - 40,Senior Applied Research Scientist,Research,General R&D and software development,Hybrid,3,1,NA,5,Salaried,Not applicable,N/A (no overtime/am salaried),5,No commission,0,12,0,None,0,Pension,"Health insurance, gym and fitness money",PhD,1,GBP - sterling,NA,Referral bonuses,5,NA,NA,NA,80000,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84000,PhD,NA,NA
2025-01-19,United States Of America,Scientist,Scientist, II,144000,0,0,6,PhD,NA,NA,Scientist II,2025,United States,NA,California,NA,Prefer not to say,Private,Cell and Gene Therapy,1-50,NA,41 - 45,Scientist II,Research,NA,In-Person,0,0,NA,6,Salaried,Not applicable,N/A (no overtime/am salaried),0,No commission,0,Have not been long enough to have an annual yearly raise,0,NA,0,NA,NA,PhD,0,USD - US dollar,NA,NA,NA,NA,NA,NA,144000,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144000,PhD,NA,California
2025-01-19,United States Of America,Scientist,Scientist,,110000,0.1,11000,1,PhD,NA,NA,Scientist,2025,United States,NA,Massachusetts,NA,Prefer not to say,Private,Contract Manufacturing Organization,1-50,NA,41 - 45,Scientist,Research,NA,In-Person,0,0,NA,1,Salaried,Not applicable,N/A (no overtime/am salaried),10,No commission,0,Company/Institution does not have annual yearly raise,NA,NA,9000,4% 401K match,NA,PhD,1,USD - US dollar,NA,Stock options,NA,NA,NA,NA,110000,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121000,PhD,NA,Massachusetts
2025-01-18,Canada,Scientist,Scientist, II,110000,0.2,22000,2,PhD,NA,NA,Scientist II,2025,Canada,NA,NA,Quebec,Morphocell Technologies,Private,Cell and Gene Therapy,1-50,"Recent Series A start up with 30 employees with 60+ hours work. Decent salary, get good learning experience but not sustainable since WLB is questionable.",60+,Scientist II,Research,Preclinical Scientist developing in vivo and in vitro models for safety/efficacy studies for Cell therapy product,In-Person,0,2,NA,2,Salaried,Not applicable,N/A (no overtime/am salaried),20,No commission,0,Have not been long enough to have an annual yearly raise,2000,2000 non voting shares,5000,2,NA,PhD,<1,CAD - Canadian dollar,NA,NA,NA,NA,NA,NA,110000,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132000,PhD,NA,Quebec
2025-01-18,United States Of America,Director,Director,,255000,0.25,63750,25,Bachelors,NA,NA,Director,2025,United States,NA,California,NA,Prefer not to say,Public,Pharmaceutical (including “big pharma”),200-1000,NA,36 - 40,Director,Research,Preclinical,Hybrid,2,0,"PMP, PE, RAPS, etc",25,Salaried,Not applicable,N/A (no overtime/am salaried),25,No commission,25000,3,NA,NA,NA,5% 401k match,NA,Bachelors,2,USD - US dollar,NA,NA,105,NA,NA,NA,255000,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318750,Bachelors,NA,California
2025-01-18,United Kingdom,Director,Associate Director, ,83000,0.14,11620.000000000002,25,PhD,NA,NA,Associate Director,2025,United Kingdom,Cambridge,NA,NA,Prefer not to say,Private,Pharmaceutical (including “big pharma”),5000+,NA,36 - 40,Associate Director,Research,NA,Hybrid,2,8,NA,25,Salaried,Not applicable,N/A (no overtime/am salaried),14,No commission,4000,2,10000,NA,0,NA,NA,PhD,2,GBP - sterling,NA,NA,14,NA,NA,NA,83000,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94620,PhD,NA,NA
2025-01-18,United States Of America,Scientist,Associate Scientist,Sr   ,98000,0.095,9310,4,Masters,NA,NA,Sr. Associate Scientist,2025,United States,NA,New York,NA,Prefer not to say,Public,Pharmaceutical (including “big pharma”),5000+,NA,36 - 40,Sr. Associate Scientist,Research,NA,In-Person,0,0,NA,4,Salaried,Not applicable,N/A (no overtime/am salaried),9.5,No commission,15000,3,NA,NA,NA,5% match 401k,NA,Masters,1,USD - US dollar,NA,NA,10,NA,NA,NA,98000,NA,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107310,Masters,NA,New York
2025-01-18,Canada,Research Associate,Research Associate, ,85000,0,0,4,Masters,NA,NA,Research Associate,2025,Canada,NA,NA,British Columbia,Prefer not to say,Private,Cell and Gene Therapy,50-200,9,41 - 45,Research Associate,Research,"Process Development, tech transfer",In-Person,0,0,NA,4,Salaried,Not applicable,N/A (no overtime/am salaried),50,No commission,0,2,NA,NA,NA,RRSP match 5%,"Dental (90%) + Eye + Prescription coverage, health spending allowance ($1000)",Masters,1,CAD - Canadian dollar,NA,Bonus structure has changed over the years,35,NA,NA,NA,85000,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85000,Masters,NA,British Columbia
2025-01-18,United States Of America,Scientist,Senior Scientist, ,153000,0.18,27540,8,PhD,NA,NA,Senior Scientist,2025,United States,NA,Massachusetts,NA,Moderna,Public,Pharmaceutical (including “big pharma”),1000-5000,Avoid at all costs. long hours and toxic culture,46 - 50,Senior Scientist,Analytical Development,Analytical method development and operation,In-Person,0,0,NA,8,Salaried,Not applicable,N/A (no overtime/am salaried),18,No commission,50000,4%,NA,NA,NA,NA,NA,PhD,3,USD - US dollar,NA,NA,16%,NA,NA,NA,153000,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180540,PhD,NA,Massachusetts
2025-01-17,United States Of America,NA,NA,NA,120000,0.125,15000,8,Bachelors,NA,NA,Quality Validation Manager,2025,United States,NA,North Carolina,NA,Pfizer,Public,Pharmaceutical (including “big pharma”),5000+,NA,41 - 45,Quality Validation Manager,Quality,NA,Hybrid,1.5,0,NA,8,Salaried,Not applicable,N/A (no overtime/am salaried),12.5,No commission,4000,4,NA,NA,NA,9.5% 401k,NA,Bachelors,3,USD - US dollar,NA,NA,10%,NA,NA,NA,120000,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135000,Bachelors,NA,North Carolina
2025-01-17,United States Of America,NA,NA,NA,346000,0.35,121099.99999999999,19,PhD,NA,NA,Global Program Leader,2025,United States,NA,Pennsylvania,NA,Prefer not to say,Public,Pharmaceutical (including “big pharma”),5000+,NA,46 - 50,Global Program Leader,Clinical,Lead the development program team for multiple assets,Hybrid,5,0,NA,19,Salaried,Not applicable,N/A (no overtime/am salaried),35,No commission,175000,3,NA,NA,NA,NA,NA,PhD,3,USD - US dollar,NA,NA,38,NA,NA,NA,346000,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467100,PhD,NA,Pennsylvania
2025-01-17,United States Of America,NA,NA,NA,200000,0,0,7,PhD + postdoc + PMP,NA,NA,Head of R&D Operations,2025,United States,NA,California,NA,Gordian Biotechnology,Private,Cell and Gene Therapy,1-50,NA,46 - 50,Head of R&D Operations,Operations,All R&D operational support,In-Person,0.5,2,"PMP, PE, RAPS, etc",7,Salaried,Not applicable,N/A (no overtime/am salaried),0,No commission,368000,Have not been long enough to have an annual yearly raise,NA,NA,NA,4% 401k match,NA,PhD + postdoc + PMP,7 months,USD - US dollar,"Love this, thank you for doing it and making pay more transparent for our industry!",0,N/a,NA,NA,NA,200000,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200000,PhD + postdoc + PMP,NA,California
2025-01-17,United States Of America,NA,NA,NA,200000,0.2,40000,15,Masters,NA,NA,R&D Strategic Projects Operations Lead,2025,United States,NA,Massachusetts,NA,Prefer not to say,Public,Pharmaceutical (including “big pharma”),1000-5000,"On the good side, good PTO policy for US (5 weeks + 1 week shutdown + 11 holidays) and hybrid working (60% target) is flexible/not tracked. The largest challenge with my company is decision by consensus creating delays unnecessarily. There is also a large blame culture of finger pointing instead of owning the outcome and moving on. Overall, I don't personally see this as my long term company, but it's fine for now.",36 - 40,R&D Strategic Projects Operations Lead,Operations,Operational excellence/process improvement,Hybrid,4,0,Lean Six Sigma Black Belt,15,Salaried,Not applicable,N/A (no overtime/am salaried),20,No commission,40000,4.6,56000,0,0,6% 401k match,"medical: $140/bi-weekly premium Cigna HSA plan with $3k pp max/$6k family max, $1600 HSA contribution from company; dental and eye offered",Masters,2,USD - US dollar,"""operational excellence"" would be a good role category to add. ""Operations"" doesn't really fit as process improvements apply much more broadly than a typical biotech ops team.","6% discretionary extra 401k ""top up""",22,NA,NA,NA,200000,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240000,Masters,NA,Massachusetts
2025-01-17,United States Of America,NA,NA,NA,150000,0.2,30000,9,Masters,NA,NA,Senior Program and Alliance Manager,2025,United States,NA,Massachusetts,NA,Prefer not to say,Private,Pharmaceutical (including “big pharma”),1-50,"small company going through it with the current market, TBD on likelihood of success past this year",41 - 45,Senior Program and Alliance Manager,Business Development,internal program management and manage external pharma alliances,Remote,5,0,NA,9,Salaried,Not applicable,N/A (no overtime/am salaried),20,No commission,6000,3,0,0,0,401k Match up to 6%,California insurance with HSA,Masters,1.8,USD - US dollar,NA,NA,20,NA,NA,NA,150000,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180000,Masters,NA,Massachusetts
2025-01-17,United States Of America,Scientist,Principal Scientist,  ,193000,0.15,28950,13,PhD,NA,NA,Senior Principal Scientist,2025,United States,NA,New York,NA,Regeneron Pharmaceuticals,Public,Pharmaceutical (including “big pharma”),5000+,"Regeneron is an amazing place to work. Great science, great benefits, really smart colleagues. I was lucky to have joined when I did. Hope to work here my entire career.",46 - 50,Senior Principal Scientist,Research,"Bring new targets into the pipeline, help develop clinical stage targets, write IP filings/study reports, publish data and present at conferences.",In-Person,0,3,NA,13,Salaried,Not applicable,N/A (no overtime/am salaried),15,No commission,60000,5,NA,ISO stock options which ended up being worth a lot of money,0,401K 5% match,"Health care, HSA, FSA, onsite day care (which you have to pay for, but nice to have)",PhD,4,USD - US dollar,Maybe a question on the cost of living in the area next year?,Bonus stock award for achievement (on top of annual award),20,NA,NA,NA,193000,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221950,PhD,NA,New York
2025-01-17,United States Of America,Research Associate,Senior Research Associate, ,110000,0.1,11000,6,Bachelors,NA,NA,Senior research associate,2025,United States,NA,California,NA,Prefer not to say,Public,Pharmaceutical (including “big pharma”),50-200,NA,30 - 35,Senior research associate,Research,NA,In-Person,0,0,NA,6,Salaried,Not applicable,N/A (no overtime/am salaried),10,No commission,10000,3,NA,NA,NA,3% salary,NA,Bachelors,2,USD - US dollar,NA,NA,10,NA,NA,NA,110000,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121000,Bachelors,NA,California
2025-01-17,United States Of America,Scientist,Scientist,,152000,0.15,22800,9,Masters,NA,NA,Scientist,2025,United States,NA,California,NA,Prefer not to say,Public,Pharmaceutical (including “big pharma”),200-1000,NA,41 - 45,Scientist,Manufacturing,"Process development, screen clones then develop process to scale to large scale manufacturing",In-Person,0,9,NA,9,Salaried,Not applicable,N/A (no overtime/am salaried),15,No commission,30000,3%,14000,3000 RSU and options mixed,NA,"4% match, standard benefits",NA,Masters,Almost 1 year,USD - US dollar,NA,NA,NA,NA,NA,NA,152000,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174800,Masters,NA,California
2025-01-17,United States Of America,NA,NA,NA,124000,0.15,18600,2,Masters,NA,NA,Regulatory Affairs Manager,2025,United States,NA,Massachusetts,NA,Prefer not to say,Private,Diagnostics,1000-5000,NA,41 - 45,Regulatory Affairs Manager,Regulatory,NA,Hybrid,2,0,NA,2,Salaried,Not applicable,N/A (no overtime/am salaried),15,No commission,6000,Have not been long enough to have an annual yearly raise,NA,NA,NA,NA,NA,Masters,1,USD - US dollar,NA,NA,NA,NA,NA,NA,124000,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142600,Masters,NA,Massachusetts
2025-01-17,United States Of America,NA,NA,NA,178000,0.2,35600,3,PharmD,NA,NA,Senior Manager,2025,United States,NA,New Jersey,NA,Prefer not to say,Public,Industrial Biotech,200-1000,NA,41 - 45,Senior Manager,Clinical,NA,Remote,5,0,NA,3,Salaried,Not applicable,N/A (no overtime/am salaried),20,No commission,0,Have not been long enough to have an annual yearly raise,NA,NA,NA,NA,NA,PharmD,0.5,USD - US dollar,NA,NA,NA,NA,NA,NA,178000,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213600,PharmD,NA,New Jersey
2025-01-17,United States Of America,Scientist,Senior Scientist,  I,159000,0.15,23850,4,PhD,NA,NA,Senior Scientist I,2025,United States,NA,Massachusetts,NA,Prefer not to say,Public,Pharmaceutical (including “big pharma”),200-1000,NA,41 - 45,Senior Scientist I,Research,Computational chemist,Hybrid,0.5,0,NA,4,Salaried,Not applicable,N/A (no overtime/am salaried),15,No commission,10000,3,NA,NA,NA,4%,NA,PhD,3.5,USD - US dollar,NA,NA,NA,NA,NA,NA,159000,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182850,PhD,NA,Massachusetts
2025-01-17,United States Of America,Scientist,Principal Scientist, ,215000,0.15,32250,3,PhD,NA,NA,Principal scientist,2025,United States,NA,Massachusetts,NA,Prefer not to say,Private,Industrial Biotech,1-50,"Excellent company, very early biotech",46 - 50,Principal scientist,Research,NA,Hybrid,2,3,NA,3,Salaried,Not applicable,N/A (no overtime/am salaried),15,No commission,0,5,25000,Options,0,No match,Excellent benefits - $200/mo for family of 5,PhD,2,USD - US dollar,NA,NA,15,NA,NA,NA,215000,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247250,PhD,NA,Massachusetts
2025-01-17,United States Of America,Scientist,Scientist,Staff   Bioinformatics,170000,0.1,17000,5,PhD,NA,NA,"Staff Scientist, Bioinformatics",2025,United States,NA,California,NA,Prefer not to say,Public,Diagnostics,5000+,Very good,36 - 40,"Staff Scientist, Bioinformatics",Data Science / Bioinformatics,NA,Hybrid,3,5,NA,5,Salaried,Not applicable,N/A (no overtime/am salaried),10,No commission,20000,Have not been long enough to have an annual yearly raise,5000,15000,NA,401k with company contributions,"Lots of options and very good coverage, I pay about $100/month",PhD,1,USD - US dollar,My company doesn't give stock options but there is the option to purchase discounted stock (ESPP).,NA,First year at the company.,NA,NA,NA,170000,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187000,PhD,NA,California
2025-01-17,Canada,Research Associate,Research Associate, II,75000,0.1,7500,4,Masters,NA,NA,Research associate II,2025,Canada,NA,NA,British Columbia,Prefer not to say,Private,Pharmaceutical (including “big pharma”),200-1000,Nice work life balance,36 - 40,Research associate II,Research,NA,In-Person,0,0,NA,4,Salaried,Not applicable,N/A (no overtime/am salaried),10,No commission,2500,4,2000,NA,NA,6,NA,Masters,2,CAD - Canadian dollar,NA,NA,NA,NA,NA,NA,75000,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82500,Masters,NA,British Columbia
2025-01-17,Spain,NA,NA,NA,45000,0.24,10800,6,Masters,NA,NA,Account Manager,2025,Spain,Madrid,NA,NA,Prefer not to say,Public,Life Science Supplier,5000+,Happy and lucky with my managers. Complex org and challenging role.,36 - 40,Account Manager,Business Development,Seed core technologies in growing biotech companies's template,Remote,3,0,NA,6,Salaried,Not applicable,N/A (no overtime/am salaried),24,No commission,0,2% based on union agreement,0,0,0,Pension fund match,Health care plan,Masters,3,EUR - euro,NA,NA,105,NA,NA,NA,45000,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55800,Masters,NA,NA
2025-01-17,United States Of America,Scientist,Senior Scientist, ,185000,0.16,29600,4,PharmD PhD,NA,NA,Senior scientist,2025,United States,NA,California,NA,Vertex,Public,Pharmaceutical (including “big pharma”),5000+,"Overall good company. It’s not such a behemoth as big pharma, but still feels very stable. I believe we are on the right track.",41 - 45,Senior scientist,Clinical,NA,Remote,5,0,NA,4,Salaried,Not applicable,N/A (no overtime/am salaried),16,No commission,50000,2.5,30000,0,0,4.5% match,$1000 company contribution to HSA,PharmD PhD,1.5,USD - US dollar,NA,NA,19,NA,NA,NA,185000,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214600,PharmD PhD,NA,California
2025-01-17,United States Of America,Scientist,Associate Scientist, ,100000,0.1,10000,3,Masters,NA,NA,Associate Scientist,2025,United States,NA,California,NA,Prefer not to say,Private,Cell and Gene Therapy,1-50,"Small startup with less than 20 people, extremely toxic and undercompensated, would not recommend 2/10",41 - 45,Associate Scientist,Research,"In vitro screens, AAV manufacturing, potency assay deveopment",In-Person,0,0,NA,3,Salaried,Not applicable,N/A (no overtime/am salaried),10,No commission,0,4,NA,NA,NA,up to 4% 401k match,"UnitedHealthcare ($38  premium per bimonthly paycheck), dental, and vision,",Masters,3,USD - US dollar,NA,NA,10,NA,NA,NA,100000,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,Masters,NA,California
2025-01-16,United States Of America,Director,Executive Director, ,420000,0.3,126000,20,PhD,NA,NA,Executive Director,2025,United States,NA,New York,NA,Regeneron,Public,Pharmaceutical (including “big pharma”),5000+,NA,51 - 60,Executive Director,Clinical,NA,In-Person,2,2,NA,20,Salaried,Not applicable,N/A (no overtime/am salaried),30,No commission,60000,2,NA,NA,NA,NA,NA,PhD,5,USD - US dollar,NA,NA,30,NA,NA,NA,420000,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546000,PhD,NA,New York
2025-01-16,United States Of America,Scientist,Scientist, II,132000,0.15,19800,3,PhD,NA,NA,Scientist II,2025,United States,NA,Massachusetts,NA,Ultragenyx,Public,Cell and Gene Therapy,1000-5000,NA,36 - 40,Scientist II,Research,NA,In-Person,1,0,NA,3,Salaried,Not applicable,N/A (no overtime/am salaried),15,No commission,10000,2,NA,NA,NA,NA,NA,PhD,3,USD - US dollar,NA,NA,NA,NA,NA,NA,132000,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151800,PhD,NA,Massachusetts
2025-01-16,United States Of America,Scientist,Senior Scientist, Clinical ,200000,0.2,40000,4,PharmD,NA,NA,Senior Clinical Scientist,2025,United States,NA,New Jersey,NA,Prefer not to say,Public,Pharmaceutical (including “big pharma”),5000+,NA,36 - 40,Senior Clinical Scientist,Clinical,"Responsible for the strategy, design and execution of Phase 1-3 clinical trials. Play a major role in monitoring trial enrollment and patient eligibility, reviewing data, answering queries coming in from sites. Authoring of study related documents, such as clinical trial protocols, informed consents, investigator brochures, briefing books, and clinical study reports. Meet with investigators and Data Monitoring Committee members. Work closely with Clinical Operations, Biostatistics, Translational Medicine, Regulatory, and many other supporting functions.",Hybrid,3,2,NA,4,Salaried,Not applicable,N/A (no overtime/am salaried),20,No commission,75000,3%,NA,NA,NA,"100% dollar to dollar match up to 6%, additional 3% grant at EOY",HSA contributions,PharmD,4,USD - US dollar,NA,NA,1.02,NA,NA,NA,200000,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240000,PharmD,NA,New Jersey
2025-01-16,United States Of America,Scientist,Principal Scientist, ,155000,0.15,23250,3,PhD,NA,NA,Principal Scientist,2025,United States,NA,Pennsylvania,NA,Johnson & Johnson,Public,Pharmaceutical (including “big pharma”),5000+,"so far it has been mostly positive. pay is competitive for the Philadelphia metro area. a lot of lifers at the company, generally means they're doing something right, but also leads to stagnant groups. Layoffs are poorly communicated",41 - 45,Principal Scientist,Analytical Development,Mass Spectrometrist for biotherapeutics,In-Person,0,0,NA,3,Salaried,Not applicable,N/A (no overtime/am salaried),15,No commission,5000,4,10000,0,12000,401k: 75% up to 6%; defined contribution pension in which the company contributes to a pension fund equal to 15% of my total pay,NA,PhD,3,USD - US dollar,NA,NA,20,NA,NA,NA,155000,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178250,PhD,NA,Pennsylvania
2025-01-16,United States Of America,Director,Director, of Epidemiology,261000,0.25,65250,9,JD + MBA,NA,NA,Director of Epidemiology,2025,United States,NA,California,NA,Prefer not to say,Public,Pharmaceutical (including “big pharma”),5000+,"My entire professional career has been at this company. Lots of opportunity for growth (I've been promoted 5-6 times in my 9 years). Infinite flexibility and they certainly attempt to ensure work/life balance. Have given me the opportunity to do interesting work that I enjoy. There are issues, but overall very happy -- there's a reason I've been here for my entire professional career. Solid 9/10.",41 - 45,Director of Epidemiology,Data Science / Bioinformatics,Head of Data Strategy,Hybrid,2,0,NA,9,Salaried,Not applicable,N/A (no overtime/am salaried),25,No commission,90000,6%,NA,NA,NA,"401k benefit: 100% match on first $15,500/year; no vesting period","Multiple health insurance plan options (low deductible plan, low employee contributiono plan, HSA Contribution plan, etc.). Insurance providers include Blue Cross & Kaiser.",JD + MBA,1,USD - US dollar,"It would be cool to get another question of ""Please add any other sign-on considerations"" to better understand what someone can reasonably ask for these days.","$5,250/yr in tuition match. $1,800/yr in student loan support. ESPP plan (purchasing at min 15% discount, $25,000/yr max). $500-$1,000 cellphone reimbursement. 20 days per year of backup childcare.",35%,NA,NA,NA,261000,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326250,JD + MBA,NA,California
